year,country_name,total_oda
2012,Antigua and Barbuda,1.4888899999999994
2012,Argentina,84.446379
2012,Belize,14.292876999999999
2012,Bolivia (Plurinational State of),655.920246
2012,Brazil,1455.365043
2012,Chile,142.034936
2012,Colombia,852.354613
2012,Costa Rica,60.066901
2012,Cuba,76.835326
2012,Dominica,17.203602999999998
2012,Dominican Republic,295.39139
2012,Ecuador,194.908864
2012,El Salvador,320.908308
2012,Grenada,4.8728229999999995
2012,Guatemala,341.40033
2012,Guyana,96.891576
2012,Haiti,1217.265418
2012,Honduras,564.212188
2012,Jamaica,74.557625
2012,Mexico,571.694486
2012,Montserrat,35.447718
2012,Nicaragua,536.258688
2012,Panama,59.016662
2012,Paraguay,151.646822
2012,Peru,536.46541
2012,Saint Kitts and Nevis,4.349804
2012,Saint Lucia,5.5447109999999995
2012,Saint Vincent and the Grenadines,1.6862079999999997
2012,Suriname,38.451948
2012,Uruguay,21.519653999999996
2012,Venezuela (Bolivarian Republic of),42.032729999999994
2013,Anguilla,2.9648919999999994
2013,Antigua and Barbuda,0.9822069999999994
2013,Argentina,76.402047
2013,Belize,38.287593
2013,Bolivia (Plurinational State of),660.637373
2013,Brazil,1157.8795380000001
2013,Chile,88.52482699999999
2013,Colombia,919.5531849999999
2013,Costa Rica,65.196343
2013,Cuba,89.081599
2013,Dominica,11.60333
2013,Dominican Republic,173.83405800000003
2013,Ecuador,208.78867499999998
2013,El Salvador,215.240524
2013,Grenada,14.14322
2013,Guatemala,552.109855
2013,Guyana,90.123707
2013,Haiti,1091.651654
2013,Honduras,595.084073
2013,Jamaica,73.910441
2013,Mexico,860.133842
2013,Montserrat,50.932382
2013,Nicaragua,466.608301
2013,Panama,48.968833
2013,Paraguay,167.96475999999998
2013,Peru,515.447238
2013,Saint Kitts and Nevis,1.4693679999999996
2013,Saint Lucia,14.159021999999998
2013,Saint Vincent and the Grenadines,3.288768999999999
2013,Suriname,25.598408999999997
2013,Uruguay,38.754349
2013,Venezuela (Bolivarian Republic of),39.326741
