country_code,country_name,sector,cs_recent_avg,cs_donor_count,disburse_pctile,donor_count_pctile,cs_context
DOM,Dominican Republic,Other Social Infrastructure,8.168805064417326,15,66.84118673647468,78.1849912739965,Fragmented coordination space
DOM,Dominican Republic,Population & Reproductive Health,35.697955502104385,13,83.59511343804537,73.56020942408377,Fragmented coordination space
DOM,Dominican Republic,Tourism,13.842151047465052,4,72.77486910994764,38.132635253054104,Anchor partnership space
DOM,Dominican Republic,Trade,0.3127588688286778,6,34.031413612565444,46.42233856893543,Thin / emerging space
DOM,Dominican Republic,Transport & Storage,98.78425308880009,7,94.4153577661431,51.22164048865619,Anchor partnership space
DOM,Dominican Republic,Water & Sanitation,22.944678874674214,13,79.58115183246073,73.56020942408377,Fragmented coordination space
ECU,Ecuador,Agriculture & Natural Resources,18.870138976780694,20,75.91623036649214,85.68935427574172,Fragmented coordination space
ECU,Ecuador,Business & Other Services,5.0035357444247035,11,60.73298429319372,67.71378708551484,Fragmented coordination space
ECU,Ecuador,Communications,1.999473891932413,3,48.86561954624782,31.8499127399651,Thin / emerging space
ECU,Ecuador,Education,33.823013334474844,32,82.37347294938918,98.42931937172776,Fragmented coordination space
ECU,Ecuador,Energy,133.99558733481337,11,97.73123909249564,67.71378708551484,Fragmented coordination space
ECU,Ecuador,Environmental Protection,66.14869936224216,19,89.87783595113437,83.94415357766142,Fragmented coordination space
ECU,Ecuador,Finance & Banking,10.281798332166158,11,69.10994764397905,67.71378708551484,Fragmented coordination space
ECU,Ecuador,Governance & Civil Society,68.38834710839566,29,90.92495636998254,97.38219895287958,Fragmented coordination space
ECU,Ecuador,Health,34.914502609857834,21,83.07155322862128,87.34729493891797,Fragmented coordination space
ECU,Ecuador,Industry Mining & Construction,2.7034854528291614,11,53.054101221640494,67.71378708551484,Fragmented coordination space
ECU,Ecuador,Other Multisector,13.108334551044612,22,71.9022687609075,89.09249563699827,Fragmented coordination space
ECU,Ecuador,Other Social Infrastructure,44.62850662204992,23,85.68935427574172,90.92495636998254,Fragmented coordination space
ECU,Ecuador,Population & Reproductive Health,7.2812742113407305,12,64.92146596858639,70.85514834205934,Fragmented coordination space
ECU,Ecuador,Tourism,0.790370014276694,6,39.26701570680628,46.42233856893543,Thin / emerging space
ECU,Ecuador,Trade,0.763730436903749,8,38.917975567190226,55.67190226876091,Thin / emerging space
ECU,Ecuador,Transport & Storage,2.8249734155852213,11,53.57766143106457,67.71378708551484,Fragmented coordination space
ECU,Ecuador,Water & Sanitation,34.20300326754873,15,82.72251308900523,78.1849912739965,Fragmented coordination space
SLV,El Salvador,Agriculture & Natural Resources,20.42924567449958,19,77.4869109947644,83.94415357766142,Fragmented coordination space
SLV,El Salvador,Business & Other Services,14.480482645044567,9,73.64746945898779,59.860383944153575,Anchor partnership space
SLV,El Salvador,Communications,5.2740624052995395,3,61.78010471204188,31.8499127399651,Thin / emerging space
SLV,El Salvador,Education,42.358897432388495,26,84.81675392670157,95.20069808027924,Fragmented coordination space
SLV,El Salvador,Energy,85.80317125511878,11,93.36823734729494,67.71378708551484,Fragmented coordination space
SLV,El Salvador,Environmental Protection,7.392320424332844,14,65.27050610820244,76.26527050610821,Fragmented coordination space
SLV,El Salvador,Finance & Banking,25.599915506479533,9,80.27923211169285,59.860383944153575,Anchor partnership space
SLV,El Salvador,Governance & Civil Society,124.32930406513464,27,97.03315881326353,96.07329842931938,Fragmented coordination space
SLV,El Salvador,Health,20.93090901901466,25,78.1849912739965,94.06631762652705,Fragmented coordination space
SLV,El Salvador,Industry Mining & Construction,0.8798270551154234,9,39.79057591623037,59.860383944153575,Thin / emerging space
SLV,El Salvador,Other Multisector,62.372669161634775,22,89.70331588132635,89.09249563699827,Fragmented coordination space
SLV,El Salvador,Other Social Infrastructure,19.76530981092851,23,76.78883071553228,90.92495636998254,Fragmented coordination space
SLV,El Salvador,Population & Reproductive Health,21.35447962486783,14,78.35951134380453,76.26527050610821,Fragmented coordination space
SLV,El Salvador,Tourism,0.37027637247036305,4,34.72949389179756,38.132635253054104,Thin / emerging space
SLV,El Salvador,Trade,4.023243472906267,7,58.1151832460733,51.22164048865619,Thin / emerging space
SLV,El Salvador,Transport & Storage,97.85730485049855,6,94.06631762652705,46.42233856893543,Anchor partnership space
SLV,El Salvador,Water & Sanitation,10.748958557598975,9,69.63350785340315,59.860383944153575,Anchor partnership space
GRD,Grenada,Agriculture & Natural Resources,1.5688365759146379,9,46.77137870855148,59.860383944153575,Thin / emerging space
GRD,Grenada,Business & Other Services,0.026873504284076064,4,23.7347294938918,38.132635253054104,Low-activity space
GRD,Grenada,Communications,2.4134470816608045,3,51.30890052356021,31.8499127399651,Thin / emerging space
GRD,Grenada,Education,1.0607406179489924,13,42.059336823734725,73.56020942408377,Fragmented coordination space
GRD,Grenada,Energy,4.756326329510386,4,60.20942408376963,38.132635253054104,Thin / emerging space
GRD,Grenada,Environmental Protection,0.728185748142693,6,38.7434554973822,46.42233856893543,Thin / emerging space
GRD,Grenada,Finance & Banking,0.12765066666666666,1,28.62129144851658,23.56020942408377,Low-activity space
GRD,Grenada,Governance & Civil Society,9.824635339539656,9,68.58638743455498,59.860383944153575,Anchor partnership space
GRD,Grenada,Health,1.5283834469950612,7,46.07329842931937,51.22164048865619,Thin / emerging space
GRD,Grenada,Industry Mining & Construction,0.08611478432333951,5,27.225130890052355,42.40837696335078,Low-activity space
GRD,Grenada,Other Multisector,0.3880275137484029,3,35.42757417102967,31.8499127399651,Thin / emerging space
GRD,Grenada,Other Social Infrastructure,1.7731749560961043,7,47.81849912739965,51.22164048865619,Thin / emerging space
GRD,Grenada,Population & Reproductive Health,0.1918272787068126,4,30.36649214659686,38.132635253054104,Low-activity space
GRD,Grenada,Tourism,0.0037326798722026335,1,22.076788830715532,23.56020942408377,Low-activity space
GRD,Grenada,Trade,0.0037326798722026335,1,22.076788830715532,23.56020942408377,Low-activity space
GRD,Grenada,Transport & Storage,0.42999917102370944,4,35.95113438045375,38.132635253054104,Thin / emerging space
GRD,Grenada,Water & Sanitation,0.6193846256942525,2,37.52181500872601,26.96335078534031,Thin / emerging space
GTM,Guatemala,Agriculture & Natural Resources,43.424664986500524,20,85.51483420593368,85.68935427574172,Fragmented coordination space
GTM,Guatemala,Business & Other Services,7.4137602721639135,11,65.61954624781849,67.71378708551484,Fragmented coordination space
GTM,Guatemala,Communications,0.8590946277317416,5,39.61605584642234,42.40837696335078,Thin / emerging space
GTM,Guatemala,Education,79.39942913385472,26,93.01919720767889,95.20069808027924,Fragmented coordination space
GTM,Guatemala,Energy,3.9574022430574582,6,57.940663176265275,46.42233856893543,Thin / emerging space
GTM,Guatemala,Environmental Protection,20.536286663736302,19,77.66143106457243,83.94415357766142,Fragmented coordination space
GTM,Guatemala,Finance & Banking,0.9811505385543294,8,41.012216404886566,55.67190226876091,Thin / emerging space
GTM,Guatemala,Governance & Civil Society,133.43690030386557,34,97.55671902268762,99.21465968586386,Fragmented coordination space
GTM,Guatemala,Health,67.70486211737547,20,90.22687609075044,85.68935427574172,Fragmented coordination space
GTM,Guatemala,Industry Mining & Construction,2.3855369033276266,13,50.78534031413613,73.56020942408377,Fragmented coordination space
GTM,Guatemala,Other Multisector,13.530585125133591,24,72.42582897033158,92.49563699825481,Fragmented coordination space
GTM,Guatemala,Other Social Infrastructure,8.977181196012888,19,67.5392670157068,83.94415357766142,Fragmented coordination space
GTM,Guatemala,Population & Reproductive Health,38.08383663312192,17,84.11867364746945,81.32635253054102,Fragmented coordination space
GTM,Guatemala,Tourism,0.5209603935231005,3,36.474694589877835,31.8499127399651,Thin / emerging space
GTM,Guatemala,Trade,3.049140532290702,10,54.45026178010471,63.78708551483421,Thin / emerging space
GTM,Guatemala,Transport & Storage,3.4738669878708026,4,56.54450261780105,38.132635253054104,Thin / emerging space
GTM,Guatemala,Water & Sanitation,14.35701567521267,13,73.47294938917976,73.56020942408377,Fragmented coordination space
GUY,Guyana,Agriculture & Natural Resources,5.716333763882129,9,62.478184991274,59.860383944153575,Thin / emerging space
GUY,Guyana,Business & Other Services,2.4285592178371,4,51.48342059336824,38.132635253054104,Thin / emerging space
GUY,Guyana,Communications,0.5866254726669234,3,37.347294938917976,31.8499127399651,Thin / emerging space
GUY,Guyana,Education,27.005851601880888,20,81.50087260034904,85.68935427574172,Fragmented coordination space
GUY,Guyana,Energy,4.116999239562832,8,58.46422338568935,55.67190226876091,Thin / emerging space
GUY,Guyana,Environmental Protection,6.1097106761494935,12,62.82722513089005,70.85514834205934,Fragmented coordination space
